PassengerId,Transported,Probabilidad
5100_01,True,0.9676
5101_01,True,0.9377
5102_01,False,0.0821
5107_01,False,0.14
5110_01,True,0.9256
5113_01,False,0.1027
5114_01,True,0.9663
5117_01,False,0.219
5118_01,True,0.8822
5119_01,False,0.3853
5121_01,False,0.0636
5123_01,False,0.2061
5131_01,False,0.4425
5131_02,True,0.9881
5134_01,False,0.1439
5135_01,False,0.0178
5139_01,False,0.3049
5141_01,True,0.9668
5143_01,True,0.7704
5147_01,True,0.8038
5149_01,False,0.1892
5149_02,True,0.9881
5150_01,True,0.9647
5153_01,True,0.7686
5155_01,False,0.2474
5159_01,True,0.8454
5159_02,False,0.0626
5164_01,True,0.9878
5164_02,True,0.9432
5168_01,False,0.0465
5169_01,False,0.2142
5172_01,False,0.3168
5178_01,True,0.6262
5183_01,True,0.9152
5189_01,True,0.8456
5191_01,False,0.0981
5195_01,False,0.1061
5200_01,False,0.3305
5203_01,True,0.7517
5203_02,True,0.9879
5212_01,False,0.4309
5215_01,False,0.0499
5219_01,True,0.9632
5219_02,True,0.7541
5222_01,True,0.7431
5228_01,False,0.2617
5228_02,True,0.7982
5231_01,False,0.1893
5232_01,False,0.0683
5232_02,False,0.0552
5233_01,True,0.7206
5237_01,True,0.9702
5241_01,False,0.4845
5241_02,True,0.7229
5245_01,True,0.5333
5259_01,False,0.2356
5261_01,False,0.3958
5263_01,False,0.129
5267_01,True,0.6626
5267_02,True,0.6605
5267_03,True,0.7076
5270_01,True,0.7108
5283_01,False,0.3316
5284_01,True,0.8937
5285_01,True,0.9088
5286_01,False,0.0716
5289_01,True,0.6893
5293_01,False,0.1807
5293_02,False,0.0957
5294_01,False,0.4089
5295_01,False,0.1233
5296_01,False,0.249
5302_01,True,0.8865
5306_01,False,0.215
5306_02,True,0.7932
5308_01,True,0.7053
5308_02,True,0.7779
5308_03,False,0.2266
5309_01,True,0.9494
5311_01,True,0.6313
5317_01,False,0.4111
5317_02,True,0.8293
5318_01,True,0.6659
5318_02,True,0.7937
5319_01,False,0.1209
5321_01,False,0.3156
5324_01,False,0.3786
5328_01,True,0.9502
5329_01,False,0.1889
5329_02,True,0.5864
5329_03,False,0.48
5329_04,False,0.4085
5329_05,False,0.1916
5329_06,False,0.4099
5329_07,False,0.4429
5332_01,True,0.6459
5335_01,True,0.9809
5335_02,True,0.9743
5335_03,False,0.385
5335_04,True,0.8257
5336_01,True,0.7045
5338_01,True,0.7857
5339_01,False,0.4897
5339_02,True,0.9367
5339_03,True,0.9879
5342_01,False,0.2504
5349_01,True,0.675
5352_01,True,0.7093
5357_01,True,0.9835
5357_02,True,0.9832
5357_03,False,0.1639
5357_04,False,0.1582
5358_01,False,0.4818
5364_01,True,0.7587
5369_01,True,0.7441
5369_02,False,0.0702
5369_03,True,0.9737
5370_01,True,0.8364
5371_01,True,0.9764
5371_02,False,0.0805
5371_03,True,0.9662
5371_04,True,0.9665
5373_01,False,0.1631
5376_01,True,0.9863
5376_02,True,0.9824
5377_01,True,0.9844
5381_01,False,0.0408
5382_01,True,0.988
5382_02,True,0.988
5386_01,True,0.659
5391_01,False,0.0673
5393_01,False,0.1085
5398_01,True,0.9621
5399_01,False,0.1166
5400_01,True,0.6472
5403_01,False,0.2193
5405_01,False,0.064
5407_01,False,0.4137
5409_01,False,0.0558
5417_01,False,0.1078
5419_01,False,0.1377
5426_01,True,0.6261
5428_01,False,0.3122
5428_02,True,0.6952
5429_01,False,0.1559
5432_01,True,0.8493
5433_01,True,0.9573
5439_01,False,0.2169
5442_01,False,0.2292
5444_01,False,0.389
5448_01,False,0.102
5449_01,False,0.2421
5456_01,False,0.1933
5460_01,False,0.1663
5461_01,False,0.1039
5464_01,False,0.2992
5473_01,True,0.6261
5473_02,False,0.1177
5481_01,True,0.9704
5482_01,False,0.3329
5482_02,False,0.1852
5486_01,True,0.8716
5493_01,True,0.8274
5495_01,True,0.9602
5498_01,True,0.6749
5498_02,True,0.6647
5502_01,True,0.7455
5503_01,False,0.0806
5505_01,False,0.322
5505_02,True,0.5997
5505_03,True,0.7662
5513_01,True,0.7993
5513_02,True,0.7876
5513_03,False,0.0929
5513_04,True,0.7809
5516_01,False,0.2755
5518_01,False,0.3218
5519_01,False,0.2486
5525_01,False,0.2212
5532_01,True,0.6039
5533_01,False,0.1151
5534_01,False,0.3958
5542_01,False,0.0683
5547_01,True,0.659
5548_01,True,0.5375
5549_01,True,0.9676
5553_01,True,0.9498
5553_02,True,0.6737
5554_01,True,0.6361
5558_01,False,0.102
5562_01,True,0.9745
5562_02,True,0.9866
5564_01,False,0.069
5565_01,False,0.3485
5567_01,False,0.2895
5570_01,True,0.7783
5576_01,False,0.4807
5577_01,True,0.7779
5577_02,True,0.6569
5577_03,True,0.7489
5577_04,True,0.7489
5577_05,True,0.7424
5579_01,True,0.9666
5584_01,True,0.9568
5584_02,False,0.0839
5588_01,False,0.296
5588_02,True,0.9599
5588_03,True,0.9748
5588_04,True,0.7497
5588_05,True,0.9488
5590_01,True,0.6925
5593_01,False,0.1345
5597_01,True,0.7346
5600_01,True,0.6852
5604_01,False,0.323
5605_01,False,0.265
5607_01,True,0.6996
5612_01,True,0.7701
5617_01,False,0.163
5620_01,False,0.3732
5620_02,False,0.1034
5621_01,False,0.2402
5624_01,True,0.7615
5630_01,True,0.8552
5632_01,True,0.9725
5633_01,False,0.1332
5634_01,True,0.6077
5635_01,False,0.1293
5636_01,False,0.1568
5638_01,True,0.7853
5641_01,True,0.7888
5649_01,True,0.9751
5654_01,False,0.245
5656_01,False,0.4799
5657_01,False,0.0708
5658_01,False,0.0759
5660_01,False,0.2479
5664_01,True,0.6624
5664_02,True,0.6908
5664_03,True,0.7283
5664_04,True,0.6534
5665_01,False,0.1662
5666_01,False,0.0585
5668_01,True,0.9151
5669_01,True,0.7853
5670_01,True,0.7783
5672_01,True,0.7068
5675_01,True,0.602
5676_01,False,0.4979
5678_01,True,0.9622
5678_02,True,0.5334
5682_01,True,0.9307
5683_01,False,0.0494
5690_01,False,0.2723
5691_01,True,0.9663
5694_01,True,0.9685
5697_01,True,0.6546
5699_01,False,0.2976
5703_01,False,0.3834
5708_01,True,0.654
5715_01,True,0.5851
5715_02,True,0.728
5720_01,False,0.437
5720_02,False,0.4168
5731_01,False,0.0784
5731_02,False,0.4698
5734_01,True,0.9628
5734_02,False,0.1693
5741_01,False,0.0586
5743_01,False,0.0735
5745_01,True,0.7727
5749_01,False,0.2177
5752_01,False,0.2371
5753_01,False,0.2817
5754_01,False,0.0931
5759_01,True,0.757
5760_01,False,0.3959
5762_01,False,0.2071
5766_01,True,0.9571
5770_01,True,0.9352
5774_01,False,0.1658
5775_01,True,0.9625
5782_01,False,0.2857
5782_02,False,0.222
5782_03,True,0.7595
5782_04,True,0.7474
5784_01,True,0.6548
5787_01,False,0.2463
5787_02,True,0.6803
5787_03,True,0.5884
5789_01,True,0.7896
5789_02,True,0.7937
5797_01,True,0.9827
5798_01,False,0.3367
5801_01,False,0.4908
5803_01,True,0.6366
5805_01,False,0.2274
5807_01,False,0.1281
5815_01,False,0.1506
5815_02,False,0.1345
5815_03,False,0.2528
5815_04,False,0.0454
5830_01,False,0.4832
5832_01,False,0.1688
5833_01,False,0.3728
5838_01,True,0.6075
5841_01,True,0.9505
5841_02,True,0.9665
5841_03,True,0.8292
5845_01,True,0.6207
5850_01,True,0.9844
5851_01,False,0.2007
5851_02,True,0.9438
5853_01,False,0.2177
5862_01,False,0.4903
5864_01,False,0.4458
5865_01,False,0.3724
5866_01,False,0.4768
5870_01,True,0.6628
5872_01,True,0.5489
5873_01,False,0.1144
5873_02,True,0.6324
5873_03,False,0.2689
5881_01,True,0.9759
5883_01,True,0.9423
5884_01,False,0.3007
5892_01,False,0.1745
5893_01,False,0.2005
5893_02,True,0.6026
5895_01,False,0.0619
5896_01,True,0.628
5899_01,False,0.089
5904_01,True,0.9624
5904_02,False,0.0486
5910_01,False,0.3279
5911_01,True,0.7676
5911_02,False,0.2661
5911_03,False,0.1223
5911_04,True,0.7028
5911_05,True,0.6663
5911_06,True,0.7813
5914_01,True,0.7804
5917_01,True,0.7912
5918_01,True,0.6375
5926_01,True,0.6418
5929_01,True,0.6472
5932_01,False,0.2348
5935_01,False,0.1082
5936_01,True,0.9757
5936_02,True,0.9881
5936_03,False,0.0223
5936_04,True,0.7654
5936_05,False,0.0919
5937_01,True,0.8368
5940_01,False,0.4012
5942_01,True,0.9831
5942_02,True,0.9863
5943_01,False,0.1315
5948_01,False,0.0848
5958_01,False,0.4839
5961_01,True,0.9879
5961_02,True,0.9865
5962_01,True,0.6587
5964_01,True,0.9878
5964_02,True,0.9857
5966_01,True,0.7896
5966_02,True,0.8387
5978_01,False,0.1547
5978_02,False,0.4373
5979_01,True,0.8785
5982_01,False,0.0622
5996_01,True,0.754
5997_01,True,0.5013
5997_02,True,0.9657
6002_01,True,0.6236
6005_01,True,0.677
6005_02,True,0.7044
6005_03,True,0.6842
6005_04,False,0.0884
6005_05,True,0.7205
6009_01,False,0.0584
6009_02,False,0.0846
6012_01,False,0.1392
6013_01,True,0.6515
6018_01,False,0.1172
6021_01,True,0.7786
6023_01,False,0.2397
6037_01,True,0.6257
6044_01,False,0.1033
6044_02,True,0.6085
6046_01,True,0.5092
6050_01,True,0.9668
6051_01,False,0.0929
6051_02,False,0.1204
6053_01,False,0.282
6056_01,False,0.0567
6057_01,True,0.7261
6060_01,False,0.3435
6063_01,True,0.7829
6072_01,False,0.2069
6074_01,False,0.4777
6074_02,True,0.6218
6074_03,True,0.903
6078_01,True,0.6787
6079_01,True,0.6586
6081_01,True,0.7773
6081_02,False,0.3623
6081_03,True,0.9577
6081_04,True,0.9665
6083_01,False,0.193
6084_01,True,0.711
6088_01,True,0.5004
6089_01,True,0.7775
6093_01,True,0.6906
6097_01,False,0.1788
6100_01,True,0.5088
6104_01,True,0.9608
6113_01,False,0.1393
6114_01,False,0.0881
6119_01,True,0.9625
6119_02,True,0.5141
6119_03,True,0.9653
6125_01,False,0.1322
6129_01,False,0.0407
6131_01,False,0.1439
6134_01,True,0.6956
6140_01,False,0.2929
6142_01,False,0.1808
6142_02,True,0.8579
6144_01,True,0.6612
6147_01,False,0.1003
6151_01,False,0.0539
6151_02,True,0.9826
6154_01,True,0.7335
6159_01,False,0.2248
6160_01,False,0.3332
6160_02,True,0.791
6161_01,True,0.6688
6164_01,True,0.8716
6165_01,True,0.7595
6177_01,False,0.1192
6183_01,False,0.1017
6185_01,False,0.11
6187_01,True,0.9663
6188_01,True,0.6296
6190_01,True,0.5448
6193_01,True,0.9678
6193_02,True,0.9131
6193_03,False,0.0731
6193_04,True,0.5473
6195_01,False,0.1133
6196_01,True,0.9476
6197_01,True,0.6617
6198_01,False,0.2025
6202_01,True,0.6534
6203_01,False,0.1605
6204_01,True,0.8304
6209_01,False,0.0509
6209_02,True,0.9806
6210_01,True,0.9769
6212_01,True,0.6426
6214_01,True,0.6309
6217_01,True,0.9808
6217_02,False,0.1107
6221_01,True,0.9647
6226_01,False,0.147
6231_01,True,0.7986
6231_02,True,0.7814
6231_03,False,0.3005
6233_01,False,0.3552
6233_02,False,0.4982
6233_03,True,0.8225
6235_01,True,0.9615
6240_01,True,0.7557
6242_01,True,0.9761
6244_01,False,0.2146
6244_02,True,0.9746
6247_01,False,0.1324
6255_01,True,0.9461
6257_01,True,0.6375
6257_02,False,0.0868
6257_03,True,0.6966
6258_01,True,0.5993
6259_01,False,0.3739
6260_01,False,0.0848
6260_02,False,0.104
6261_01,True,0.5152
6261_02,True,0.6537
6267_01,False,0.0799
6267_02,False,0.4487
6267_03,True,0.9502
6267_04,True,0.98
6267_05,True,0.9783
6267_06,True,0.949
6269_01,False,0.4913
6269_02,False,0.2664
6269_03,True,0.9878
6272_01,False,0.2317
6272_02,True,0.9445
6275_01,False,0.4568
6278_01,True,0.9746
6278_02,True,0.9628
6284_01,True,0.9625
6286_01,False,0.2382
6286_02,True,0.601
6287_01,False,0.1242
6287_02,False,0.2343
6288_01,True,0.986
6288_02,False,0.2762
6288_03,True,0.9878
6288_04,True,0.8534
6291_01,False,0.3329
6294_01,True,0.7778
6295_01,True,0.9834
6295_02,False,0.4088
6298_01,True,0.9586
6303_01,False,0.2232
6306_01,True,0.7558
6307_01,False,0.2989
6310_01,False,0.0572
6311_01,True,0.6859
6312_01,True,0.684
6312_02,False,0.0561
6314_01,False,0.2851
6329_01,False,0.2612
6332_01,True,0.5236
6332_02,True,0.5057
6332_03,False,0.4895
6332_04,False,0.1014
6332_05,False,0.1202
6332_06,True,0.6464
6332_07,False,0.4158
6332_08,False,0.1321
6333_01,False,0.0681
6336_01,False,0.4361
6337_01,True,0.7533
6342_01,True,0.6429
6342_02,False,0.0322
6345_01,True,0.9632
6345_02,True,0.9632
6350_01,True,0.5891
6352_01,True,0.9867
6352_02,True,0.9636
6358_01,True,0.6489
6358_02,True,0.6003
6359_01,False,0.2347
6362_01,False,0.416
6364_01,True,0.7533
6375_01,False,0.1879
6377_01,True,0.9614
6379_01,False,0.0976
6382_01,False,0.3014
6383_01,True,0.8032
6383_02,True,0.7069
6383_03,True,0.6515
6384_01,True,0.6625
6386_01,False,0.3738
6387_01,False,0.2806
6389_01,False,0.0903
6391_01,True,0.8899
6391_02,True,0.9604
6392_01,True,0.9674
6393_01,True,0.6783
6395_01,False,0.3206
6401_01,True,0.8953
6401_02,False,0.073
6403_01,False,0.1571
6410_01,False,0.233
6410_02,False,0.0529
6417_01,True,0.9647
6420_01,True,0.5227
6423_01,False,0.1575
6425_01,False,0.1496
6425_02,True,0.5354
6426_01,False,0.0707
6427_01,True,0.9668
6429_01,True,0.7501
6435_01,False,0.1324
6438_01,False,0.0534
6440_01,True,0.6902
6441_01,False,0.1426
6445_01,False,0.1096
6460_01,True,0.5412
6465_01,True,0.6808
6466_01,False,0.2002
6467_01,True,0.5327
6469_01,True,0.7667
6474_01,True,0.6224
6476_01,False,0.2135
6479_01,True,0.9623
6479_02,True,0.7734
6483_01,True,0.9625
6484_01,False,0.3809
6486_01,True,0.8598
6491_01,False,0.1628
6491_02,False,0.1667
6491_03,True,0.7998
6495_01,False,0.1192
6496_01,True,0.6637
6496_02,True,0.5012
6497_01,True,0.508
6498_01,True,0.683
6499_01,False,0.4409
6499_02,False,0.1513
6499_03,False,0.4294
6499_04,True,0.5955
6499_05,False,0.0953
6499_06,True,0.6343
6499_07,True,0.5236
6499_08,True,0.6248
6504_01,True,0.9877
6504_02,False,0.4358
6505_01,False,0.1385
6506_01,False,0.1772
6506_02,False,0.3411
6507_01,True,0.6783
6515_01,True,0.6145
6516_01,True,0.9862
6516_02,True,0.9859
6518_01,True,0.9006
6519_01,False,0.2471
6521_01,False,0.1175
6524_01,False,0.2366
6527_01,True,0.6664
6528_01,True,0.6528
6532_01,False,0.1105
6533_01,True,0.6442
6533_02,False,0.1169
6534_01,False,0.1752
6536_01,False,0.2564
6537_01,False,0.0607
6538_01,False,0.292
6542_01,False,0.1914
6543_01,True,0.6427
6550_01,False,0.1069
6551_01,True,0.6406
6554_01,True,0.5769
6555_01,False,0.4644
6559_01,True,0.6752
6559_02,True,0.6229
6559_03,True,0.5538
6564_01,True,0.5955
6564_02,True,0.9829
6566_01,False,0.2096
6571_01,False,0.1004
6575_01,True,0.9844
6576_01,True,0.9668
6577_01,True,0.5379
6577_02,False,0.1681
6577_03,True,0.778
6579_01,True,0.6696
6581_01,False,0.3084
6584_01,True,0.9314
6586_01,False,0.0282
6587_01,True,0.8103
6589_01,True,0.8932
6596_01,False,0.4851
6596_02,False,0.0683
6597_01,False,0.1505
6600_01,True,0.8547
6600_02,False,0.1197
6605_01,True,0.8319
6605_02,True,0.6793
6607_01,False,0.4972
6610_01,True,0.6373
6612_01,True,0.6098
6612_02,False,0.2634
6612_03,False,0.139
6612_04,True,0.6893
6612_05,True,0.5726
6612_06,True,0.7681
6615_01,True,0.96
6617_01,True,0.9284
6617_02,True,0.9878
6617_03,True,0.9812
6619_01,False,0.083
6627_01,True,0.7322
6629_01,True,0.7782
6632_01,False,0.329
6636_01,True,0.7898
6640_01,True,0.9757
6644_01,False,0.3381
6648_01,True,0.6565
6651_01,False,0.3296
6653_01,True,0.598
6657_01,True,0.6408
6658_01,True,0.7174
6658_02,True,0.7174
6658_03,False,0.081
6661_01,False,0.397
6666_01,False,0.2509
6677_01,True,0.6635
6678_01,False,0.2082
6678_02,True,0.9145
6679_01,False,0.1537
6682_01,True,0.9568
6682_02,True,0.5146
6685_01,False,0.184
6686_01,False,0.3107
6687_01,False,0.0848
6688_01,True,0.9665
6689_01,False,0.2817
6689_02,True,0.6538
6690_01,True,0.7938
6695_01,False,0.4691
6696_01,True,0.5856
6700_01,True,0.6618
6700_02,False,0.0538
6701_01,True,0.977
6703_01,False,0.0154
6704_01,False,0.4491
6705_01,False,0.2439
6710_01,True,0.7743
6712_01,False,0.1638
6714_01,False,0.3294
6715_01,False,0.1272
6716_01,False,0.07
6717_01,True,0.9678
6723_01,False,0.2217
6728_01,True,0.9832
6732_01,True,0.606
6733_01,True,0.5491
6735_01,False,0.2015
6737_01,True,0.5039
6738_01,False,0.3355
6738_02,True,0.8448
6740_01,False,0.1904
6743_01,True,0.9674
6752_01,False,0.2116
6752_02,False,0.2995
6752_03,False,0.1302
6755_01,False,0.1045
6759_01,True,0.6635
6767_01,False,0.0833
6767_02,False,0.4993
6768_01,False,0.29
6769_01,True,0.972
6770_01,True,0.9884
6770_02,True,0.9883
6770_03,True,0.9816
6771_01,False,0.224
6772_01,True,0.6518
6772_02,False,0.3685
6777_01,True,0.9844
6781_01,True,0.8757
6783_01,True,0.6297
6785_01,True,0.628
6790_01,False,0.3239
6791_01,True,0.6461
6793_01,True,0.7451
6793_02,True,0.9831
6795_01,False,0.0858
6797_01,False,0.0645
6803_01,False,0.352
6804_01,False,0.4356
6807_01,False,0.3976
6807_02,True,0.6518
6809_01,False,0.1213
6811_01,True,0.6402
6812_01,False,0.2069
6812_02,False,0.0679
6815_01,False,0.2655
6819_01,False,0.2565
6819_02,True,0.7843
6819_03,True,0.7836
6823_01,True,0.7914
6828_01,True,0.7591
6830_01,True,0.6889
6835_01,True,0.7599
6835_02,False,0.2252
6836_01,False,0.2828
6838_01,True,0.7713
6838_02,False,0.0717
6838_03,False,0.1508
6842_01,False,0.152
6845_01,True,0.9662
6846_01,False,0.1025
6847_01,False,0.0613
6849_01,False,0.0797
6852_01,False,0.391
6852_02,False,0.0889
6855_01,False,0.3207
6856_01,False,0.0381
6860_01,False,0.1903
6867_01,True,0.5081
6870_01,False,0.0864
6872_01,True,0.6302
6874_01,True,0.7847
6875_01,True,0.5216
6875_02,False,0.2673
6875_03,True,0.8509
6876_01,False,0.4832
6876_02,True,0.6503
6876_03,True,0.7879
6877_01,False,0.1796
6878_01,True,0.9647
6881_01,False,0.275
6884_01,True,0.6587
6886_01,True,0.809
6888_01,False,0.45
6888_02,True,0.9826
6888_03,True,0.7932
6888_04,False,0.2402
6890_01,False,0.1832
6897_01,False,0.2089
6904_01,True,0.6622
6904_02,True,0.6157
6904_03,True,0.6446
6909_01,True,0.9615
6914_01,True,0.7448
6916_01,True,0.9476
6919_01,True,0.7315
6922_01,True,0.6679
6923_01,True,0.9368
6927_01,False,0.1406
6933_01,True,0.9576
6933_02,True,0.5539
6935_01,False,0.0846
6936_01,False,0.0844
6936_02,False,0.0386
6936_03,True,0.9259
6938_01,True,0.6427
6941_01,True,0.6587
6942_01,True,0.7456
6948_01,True,0.7587
6952_01,True,0.9739
6953_01,False,0.3816
6955_01,False,0.0946
6956_01,False,0.1902
6958_01,False,0.3153
6959_01,False,0.08
6959_02,True,0.8181
6959_03,True,0.8075
6961_01,False,0.3082
6961_02,False,0.2653
6965_01,True,0.9612
6969_01,False,0.0239
6974_01,False,0.2087
6975_01,False,0.0644
6983_01,True,0.933
6983_02,False,0.0548
6986_01,True,0.7428
6986_02,False,0.1267
6986_03,True,0.6417
6986_04,True,0.567
6986_05,True,0.5453
6986_06,False,0.497
6986_07,False,0.4863
6986_08,False,0.4735
6989_01,True,0.7507
6993_01,False,0.1779
7000_01,True,0.9624
7003_01,False,0.172
7009_01,False,0.0304
7009_02,False,0.0754
7012_01,True,0.9585
7023_01,False,0.21
7024_01,True,0.8307
7030_01,False,0.1965
7033_01,False,0.2154
7035_01,True,0.7115
7043_01,True,0.7374
7046_01,False,0.0709
7046_02,False,0.2752
7046_03,False,0.0951
7054_01,True,0.9599
7054_02,True,0.9878
7055_01,True,0.9676
7063_01,False,0.4609
7063_02,False,0.0471
7064_01,False,0.4557
7065_01,True,0.7853
7066_01,False,0.2716
7066_02,True,0.7386
7067_01,True,0.6722
7067_02,True,0.6979
7067_03,False,0.1199
7070_01,True,0.5713
7075_01,False,0.0953
7076_01,True,0.6325
7081_01,True,0.8196
7081_02,True,0.9863
7100_01,True,0.932
7100_02,False,0.105
7101_01,False,0.215
7101_02,False,0.202
7102_01,True,0.8919
7103_01,False,0.073
7103_02,True,0.9471
7107_01,True,0.6483
7108_01,False,0.1209
7112_01,True,0.6746
7115_01,True,0.9612
7122_01,True,0.6063
7123_01,False,0.1871
7124_01,True,0.983
7124_02,True,0.9861
7124_03,False,0.3966
7125_01,True,0.9167
7129_01,True,0.5568
7130_01,True,0.6752
7130_02,True,0.6373
7130_03,False,0.2999
7130_04,False,0.2159
7130_05,True,0.6389
7130_06,True,0.597
7130_07,False,0.1359
7131_01,True,0.5204
7135_01,True,0.7528
7135_02,True,0.5709
7135_03,False,0.4759
7135_04,True,0.7664
7136_01,True,0.7712
7138_01,False,0.0834
7139_01,False,0.1759
7141_01,False,0.3203
7145_01,False,0.2705
7146_01,False,0.0517
7147_01,True,0.9842
7150_01,False,0.3071
7150_02,True,0.6531
7153_01,False,0.1872
7154_01,False,0.1255
7158_01,False,0.1609
7163_01,True,0.9825
7163_02,True,0.9812
7163_03,False,0.0169
7164_01,False,0.2741
7169_01,True,0.7618
7172_01,False,0.0933
7172_02,False,0.0693
7174_01,False,0.1355
7178_01,True,0.9612
7183_01,True,0.69
7185_01,True,0.9714
7195_01,True,0.7366
7196_01,True,0.952
7198_01,True,0.6459
7201_01,False,0.1728
7204_01,False,0.1007
7209_01,True,0.6322
7209_02,True,0.6849
7211_01,False,0.0361
7212_01,True,0.6777
7213_01,True,0.6639
7220_01,False,0.1869
7222_01,False,0.3726
7223_01,True,0.9674
7228_01,True,0.7802
7231_01,False,0.1319
7237_01,True,0.5563
7239_01,True,0.6596
7241_01,True,0.9651
7241_02,False,0.0305
7243_01,True,0.7586
7243_02,True,0.6958
7243_03,True,0.7586
7243_04,False,0.1386
7243_05,True,0.7666
7244_01,True,0.7391
7245_01,True,0.8794
7248_01,False,0.0813
7248_02,True,0.9509
7251_01,True,0.6619
7254_01,False,0.1418
7262_01,False,0.2459
7263_01,False,0.2807
7264_01,False,0.0956
7265_01,False,0.2748
7266_01,False,0.1897
7266_02,True,0.6955
7266_03,True,0.6356
7269_01,False,0.1677
7269_02,True,0.6626
7272_01,True,0.6822
7275_01,True,0.5952
7281_01,True,0.544
7282_01,True,0.6428
7286_01,False,0.1051
7287_01,True,0.9769
7288_01,False,0.1678
7291_01,True,0.7316
7293_01,False,0.2431
7294_01,False,0.2059
7295_01,True,0.504
7295_02,False,0.1942
7299_01,True,0.5369
7308_01,True,0.9759
7312_01,False,0.3345
7315_01,True,0.6523
7316_01,False,0.4266
7317_01,False,0.0546
7318_01,False,0.1679
7319_01,True,0.6011
7319_02,True,0.5937
7319_03,True,0.5325
7325_01,False,0.0951
7329_01,False,0.3117
7329_02,True,0.6043
7329_03,True,0.8106
7333_01,False,0.179
7335_01,True,0.6445
7345_01,False,0.079
7348_01,False,0.1911
7348_02,True,0.9549
7348_03,True,0.9463
7349_01,False,0.133
7352_01,False,0.2575
7354_01,True,0.6475
7354_02,True,0.9207
7354_03,True,0.9319
7354_04,False,0.0883
7354_05,True,0.9364
7354_06,False,0.4032
7355_01,False,0.0528
7357_01,True,0.7943
7362_01,False,0.1385
7363_01,True,0.6137
7364_01,False,0.3076
7368_01,True,0.9286
7369_01,False,0.0505
7373_01,True,0.9808
7373_02,True,0.9855
7375_01,True,0.6682
7378_01,False,0.1855
7380_01,True,0.8743
7380_02,True,0.9819
7380_03,False,0.16
7380_04,True,0.9498
7381_01,True,0.7207
7382_01,True,0.7299
7383_01,True,0.7254
7383_02,False,0.1031
7384_01,False,0.0791
7386_01,True,0.6168
7389_01,True,0.9598
7397_01,True,0.6415
7400_01,False,0.113
7404_01,True,0.7294
7407_01,True,0.5686
7409_01,False,0.1151
7409_02,True,0.6186
7412_01,True,0.9844
7413_01,True,0.6967
7413_02,True,0.5958
7414_01,False,0.1442
7415_01,False,0.3218
7417_01,False,0.1123
7417_02,False,0.3411
7420_01,False,0.1545
7421_01,True,0.7373
7421_02,True,0.6091
7423_01,False,0.1102
7423_02,True,0.9139
7424_01,False,0.0608
7426_01,True,0.9807
7426_02,True,0.9705
7426_03,True,0.9878
7433_01,True,0.6322
7434_01,False,0.0977
7439_01,False,0.1882
7439_02,True,0.9859
7440_01,False,0.1487
7441_01,True,0.9595
7443_01,True,0.75
7451_01,False,0.4927
7454_01,False,0.2505
7463_01,False,0.1983
7465_01,False,0.3697
7466_01,False,0.2239
7467_01,False,0.1775
7468_01,False,0.3022
7469_01,False,0.1562
7470_01,True,0.7562
7471_01,True,0.6768
7471_02,False,0.2368
7473_01,False,0.0975
7473_02,False,0.2971
7474_01,True,0.6398
7476_01,True,0.5909
7480_01,False,0.1912
7482_01,True,0.9649
7482_02,False,0.2307
7489_01,True,0.597
7489_02,False,0.0646
7489_03,False,0.438
7491_01,True,0.6692
7493_01,False,0.4471
7497_01,True,0.7211
7511_01,True,0.6481
7516_01,True,0.5271
7519_01,False,0.1135
7526_01,True,0.9726
7528_01,True,0.6639
7528_02,True,0.8084
7528_03,False,0.1228
7528_04,True,0.7768
7530_01,True,0.988
7530_02,False,0.1938
7530_03,False,0.131
7530_04,False,0.0563
7532_01,True,0.7924
7537_01,True,0.7646
7539_01,True,0.9814
7539_02,True,0.7133
7540_01,False,0.133
7541_01,True,0.9307
7541_02,True,0.6928
7541_03,True,0.623
7546_01,True,0.9788
7547_01,True,0.5581
7548_01,False,0.2489
7551_01,True,0.704
7554_01,True,0.6616
7555_01,False,0.242
7556_01,True,0.9858
7556_02,True,0.9069
7556_03,False,0.3227
7556_04,True,0.988
7557_01,False,0.1615
7557_02,True,0.9713
7557_03,True,0.9629
7558_01,False,0.1623
7558_02,True,0.9108
7562_01,False,0.1009
7564_01,False,0.1251
7566_01,False,0.2776
7570_01,True,0.6918
7570_02,False,0.399
7571_01,False,0.079
7575_01,False,0.1717
7581_01,False,0.4836
7582_01,True,0.6693
7582_02,False,0.4871
7582_03,False,0.4876
7582_04,False,0.3151
7582_05,True,0.6531
7587_01,False,0.4414
7589_01,True,0.6502
7590_01,True,0.7199
7591_01,True,0.5964
7591_02,False,0.4375
7593_01,True,0.9712
7597_01,True,0.5544
7597_02,True,0.6279
7597_03,False,0.0787
7597_04,True,0.5442
7597_05,False,0.2143
7597_06,False,0.4508
7597_07,False,0.1525
7600_01,True,0.9675
7600_02,False,0.3473
7602_01,True,0.9392
7603_01,True,0.6176
7607_01,False,0.2258
7610_01,True,0.7108
7610_02,False,0.4701
7611_01,False,0.0815
7611_02,False,0.1744
7612_01,False,0.0617
7612_02,True,0.6845
7613_01,True,0.9666
7615_01,False,0.0998
7617_01,False,0.2599
7619_01,True,0.7039
7629_01,True,0.5651
7629_02,False,0.4333
7629_03,True,0.7329
7636_01,False,0.147
7637_01,True,0.9479
7637_02,False,0.1075
7637_03,True,0.9479
7638_01,True,0.6115
7642_01,True,0.9656
